2066,Dream Land || Gaming World,1
2067,Sainte-Anne-des-Plaines,1
2068,Buena Vista Colorado,1
2069,bangtan's universe,1
2070,"Cambria, CA",1
2071,multi ,1
2072,offside,1
2073,Venice,1
2074,18+  Lakota | BLM,1
2075," stan account. s.her  minor  bts, mi casa asian...  selective unf & fb",1
2076,"Warrington, England",1
2077,detrs de socialistas,1
2078,Arendelle Castle ,1
2079,"Brooklyn, NYC",1
2080,New Yawk ,1
2081,heart.,1
2082,21 | they. ,1
2083,TORONTO,1
2084,Georgia/TX,1
2085,"Falls Church, VA",1
2086,"intership era,but RT is lyf ",1
2087,"Bracebridge, Ontario",1
2088,Where I Be!,1
2089,"Huntsville, Ontario",1
2090,*points on the map*,1
2091,Wrapped around Junhees finger,1
2092,peace,1
2093,Satans asshole,1
2094,"Manitoba, Canada",1
2095,"Athens, GA, USA",1
2096,"Venice Beach, Los Angeles",1
2097,Pudukkottai,1
2098,in your feelings,1
2099,Magic purple universal shop,1
2100,"Toronto, ON Canada",1
2101,Behind the Scenes.,1
2102,"Oud-Charlois, Rotterdam",1
2103,holland mi ,1
2104,Indianapolis,1
2105,Denver,1
2106,"East Sandwich, MA",1
2107,"Ennis, TX",1
2108,"Delaware, OH",1
2109,RDC/Kinshasa,1
2110,"seokjin, soobin, sangwon .",1
2111,"Cali, Colombia",1
2112,land of beliebers,1
2113,Sk8/YoI/ACNH/Sky/OFMD/NU/,1
2114,joe mama,1
2115,Venezuela Isla de Margarita,1
2116,any pronouns,1
2117,1600 Pennsylvania Ave,1
2118,"Bangalore, India",1
2119, Derbyshire,1
2120,#GlobalCitizen,1
2121,/ ,1
2122,"Hamburg, Germany",1
2123,The United States of America,1
2124,Body And Mind,1
2125,New Westminster,1
2126,"Aizawl, India",1
2127,The free state of fugue ,1
2128,Between the mountains & water,1
2129,Commiting Murder with Emmi ,1
2130,"The Region, IN, USA",1
2131,Lunglei,1
2132,"Vicente Lpez, Argentina",1
2133,"Bloomington, IL",1
2134,"Bangtan World,USA",1
2135,they/she/him// 18,1
2136,"Maip, Chile",1
2137,Kane Train,1
2138,"Piet Retief, South Africa",1
2139,YK,1
2140,only   she/her  ,1
2141,chilling,1
2142,FLORIDA the Drippy Penis state,1
2143,"Kurla East, Mumbai",1
2144,Under a ROCK ,1
2145,Boraland,1
2146,"Suva, Fiji",1
2147,"Santa Maria, California",1
2148,"Santa Ynez Valley, CA",1
2149,Rick McCann Police Chief/FF-EMT/Chaplain/Author,1
2150,"Lompoc, Ca",1
2151,endor in lego Star wars,1
2152,she/her  cinematheque,1
2153,she/her ze/hir,1
2154,Abu Dhabi,1
2155,Berlin Europe,1
2156,tahanan at pahinga ,1
2157,"Jacksonville, FL",1
2158,||||||,1
2159,06.23.20.07:34,1
2160,   '95 liner  she/her,1
2161,Guangzhou China,1
2162,Born May 26~omni(+abro) ~ ace,1
2163,*.she/her:,1
2164,North,1
2165,MY UNIVERSE ,1
2166, sheher  ysha !  ,1
2167,Drinkin' with Jim Raynor,1
2168,Where Birds Fly,1
2169,New York and the World,1
2170,EAST LONDON,1
2171,"Great Falls, MT",1
2172,"Hattiesburg, MS.",1
2173,ENG/,1
2174,yourmom,1
2175,Hyrule Field,1
2176,"Fort Hancock, Texas",1
2177,"Doraville, GA",1
2178,Chicago | USA,1
2179,"Anaheim, California",1
2180,"R.T.S., FL",1
2181,"Round Rock, TX",1
2182,"Kelowna, British Columbia",1
2183,"Wellington City, New Zealand",1
2184,"Diggers Rest, Victoria",1
2185,niel she bun cbyf,1
2186,Ciudad Autnoma Buenos Aires,1
2187,Rochester,1
2188,San Isidro ,1
2189,Metro Vancouver BC,1
2190,"32.459022,-85.022086",1
2191,Sunnyvale 37.4N,1
2192,army since 091817 ,1
2193,""", !"" sorry bae "", !"" sorry bae "", , !"" sorry bae ""Oh, face not an idol"" sorry bae",1
2194,Czech Republic,1
2195,"myct, dsmp dni",1
2196,Hells Gate-waiting on a friend,1
2197,"Arcata, CA",1
2198,Londinium,1
2199,exploring the universe ,1
2200,she / her 17 ,1
2201,"Somewhere, Canada",1
2202,Currently Thailand,1
2203,The palm of Namjoons hand,1
2204,Here & now & maybe tomorrow,1
2205,"No 85,oyadiran estate ",1
2206,Ngaapinde Hake Mukomana,1
2207,"Aquila City, Icosa",1
2208,"Cumberland, BC",1
2209,Vancity Canada,1
2210,"Oxford, MS",1
2211,"Hope, RI",1
2212,Saudi Arabia,1
2213,"Perth, Western Australia ",1
2214,"Eldoret, Kenya",1
2215,Kuala Terengganu - Kajang,1
2216,"Pasadena, TX",1
2217,"Viseu, Portugal",1
2218,"Languedoc-Roussillon, France",1
2219,Straya,1
2220,ANTIFA H Q R'lyeh chapter,1
2221," San Diego, California",1
2222,On your bed waiting ,1
2223,US ET,1
2224,Kentucky ,1
2225,Henderson. Nevada,1
2226,hobis pocket. 22.,1
2227,"Son of A Biscuit, USA",1
2228,Tunisia ,1
2229,"Wichita, Kansas",1
2230,Hollow Bastion,1
2231,she/her || OT7 ,1
2232,"Jammu,J&K (India)",1
2233,"Ontario, Canada ",1
2234,Massachusetts-London-Ireland,1
2235,talking bout :: now united,1
2236,me sad no hiiro lily,1
2237,2050,1
2238,"""Mi reino no es de este mundo""",1
2239,#LNK,1
2240,"OKC, OK, she/her, 63 yo",1
2241,Turrella,1
2242,"National Capital Region, Republic of the Philippines",1
2243,Blessing,1
2244,"Erie, PA",1
2245,Mount Olympus- The Peak,1
2246,Minor Pleb for Nether Payt-Ax,1
2247,"San Jose, CA, U.S.A",1
2248,"Corrientes, Argentina",1
2249,"Delray Beach, FL",1
2250,"fundo do poo, Nordeste",1
2251,Australia Wide,1
2252,bangtan universe,1
2253,"California, USA ",1
2254,Wisconsin,1
2255,"Sherwood Park, Alberta",1
2256,"North Aurora, IL",1
2257,Billings,1
2258,East of England,1
2259,Snake Meadow Hill Road,1
2260,SF Bay Area,1
2261,L dot A dot. ,1
2262,usually New England,1
2263,Ohio: The Sequel,1
2264,"Peoria/Bloomington, IL",1
2265,"Lagos, Nigeria ",1
2266,Costa leona,1
2267,Glesga,1
2268,BTS World ,1
2269,"Newport, Sydney",1
2270,"Lynnwood, WA",1
2271,"Lansing, Michigan",1
2272,Not Brighton (yet),1
2273,guadalajara,1
2274,"Trenton, New Jersey",1
2275,Greater NYC area (Northern NJ),1
2276,Norwich UK,1
2277,cloud9 ,1
2278,"Yokohama-shi Kanagawa-ku, Kana",1
2279,"Orland Park, IL",1
2280,she/her | sru '25,1
2281,"Houston, TX (SWAT) !",1
2282,i am everywhere thks to tech,1
2283,In the Unknown Regions,1
2284,"San Quintin, Abra",1
2285,"24.TN,USA.She/Her.",1
2286, Philippines,1
2287,Patna,1
2288,"s/h, ",1
2289,"UK, USA, South Africa, Nigeria",1
2290,Northern NY,1
2291,INTERNET,1
2292,she/her ~ 20 ,1
2293,"Anchorage, Alaska",1
2294,"Conway, SC",1
2295,"Baton Rouge, LA...",1
2296,midwest,1
2297,"Charlottetown, PEI",1
2298,"Madison, WI",1
2299,How Did I Get Here?,1
2300,People's Republic,1
2301,"Here, there, everywhere ",1
2302,"Central Victoria, Australia ",1
2303,"ph | she/her`| bts, bp",1
2304,i love you. i'm glad i exist.,1
2305,"exo, svt, gncd || rpf",1
2306, he/him-15,1
2307,"Walloon Lake, MI",1
2308,Muspelheim,1
2309,s!her..minor..filo-chinese        ..,1
2310,2022 will be GLORIOUS,1
2311,Planet Earth - I think.,1
2312,21 ~ they/she ~ ,1
2313,she/her|'89 Liner|Hopeworld,1
2314,@BrotherMothston ,1
2315,somewhere ,1
2316,"Twentynine Palms, CA",1
2317,Probably right behind you,1
2318,buenos aires,1
2319,"New Delhi, Delhi",1
2320,GURU 4RM KASEREM,1
2321,at harrys house,1
2322,Buriram Nangrong Thailand ,1
2323,"Edison, NJ",1
2324,Chetoslovaquia,1
2325, Central Ohio/Drive Midwest,1
2326,behind you,1
2327,BTSdaesangbag,1
2328,Washington dc ,1
2329,canada ,1
2330,"Central Harlem, Manhattan",1
2331,"Appleton, WI",1
2332,"Hong Kong, China",1
2333,"Delhi, India",1
2334,"sterlington,la",1
2335,Matt Blakes Lab,1
2336,Nepal,1
2337,"Burlington, Ontario, Canada",1
2338," Phoebus,VA ",1
2339,"Imo, Nigeria",1
2340,Vosloorus,1
2341,"Polokwane, South Africa",1
2342,Trapidad ,1
2343,Bogot/Colombia,1
2344,"cebu, ph ",1
2345,i am your home,1
2346,she!her  ot7,1
2347,Pembroke Pines FL,1
2348,"la crescenta, ca",1
2349,"Lebanon, TN",1
2350,"Hastings, ON",1
2351,Namjoons House,1
2352,"Probolinggo, Jawa Timur",1
2353,[mansi's love] ot7,1
2354,He/Him 23,1
2355,Comanchia ,1
2356,Occupied Dena'ina land,1
2357,mikrokosmos : *,1
2358,"Evansville, IN",1
2359,45047,1
2360,"Hull, England (she/her)",1
2361,CDMX,1
2362,You are here ,1
2363,"Lake Geneva, Wis.",1
2364,"Kitchener-Waterloo, Canada",1
2365,she/her | 15 | bi,1
2366,Westralia,1
2367,SHE/HER | 20 | /ENG,1
2368,The Halcyon Colony,1
2369,"About 5 Miles West of Hell, MI",1
2370,"Stockton, CA",1
2371,"Queretaro, Mexico",1
2372,Arkansas by way of Wisconsin,1
2373,Honkouver ,1
2374,Eastern Seaboard,1
2375,THE GENRE IS BTS,1
2376,she ! her  ll rcbyf 3,1
2377,Metaverse,1
2378,server apps: open,1
2379,Seattle /Waimanalo /Fethiye,1
2380,bts,1
2381,97 / engfil,1
2382,Void,1
2383,In ARMY We Trust,1
2384,STREAM ,1
2385,Twittersphere,1
2386,cuban haitian miami gyal,1
2387, - she/her - 18,1
2388,"Paris, Tennessee",1
2389,your moms crib,1
2390,"Paris, France ",1
2391,"Worcester, MA",1
2392,"Cartersville, GA",1
2393,Moon Child,1
2394,20 she/her,1
2395,Optic Fiber,1
2396,Pierrefonds QC,1
2397,"Kilgoris, Kenya",1
2398,new delhi,1
2399,@winedoors,1
2400,ot7.,1
2401,moon ,1
2402,"Uyo, Nigeria",1
2403,93840.TH & 93841.TH,1
2404,"Riverside, CA",1
2405,Salvador Ba,1
2406,98 she/her,1
2407,bts | any pronouns | ot7,1
2408,BTS paved the way.,1
2409,"chicago, il",1
2410,"Reading, PA",1
2411,"Batangas, Republic of the Ph",1
2412,she/her |                 ,1
2413,"Indianola, IA",1
2414,in your area,1
2415,"Bayern, Deutschland",1
2416,chilzen & dozennie only ,1
2417,trinidad and tobago,1
2418,Olympic Mountains,1
2419,02l,1
2420,"She/Her, UK",1
2421,"San Diego, CA ",1
2422,ur mom.,1
2423,"Geelong, Victoria",1
2424, i dont know,1
2425,+852 she/her,1
2426,"North Las Vegas, NV",1
2427,OT7 ,1
2428,None of your damn business.,1
2429,jamul & san diego,1
2430,bts/twice | she/her,1
2431,30smth  s/her  white,1
2432,PNW  my tweets here ,1
2433,Teresina-PI,1
2434,my happy place,1
2435,anxiety/ Jhb,1
2436,Tennessee ,1
2437,UK | MDNI,1
2438,active locally globally,1
2439,County Durham - UK,1
2440,"Radville, Saskatchewan",1
2441,Hostile Environment ,1
2442,Manchester / Birmingham ||,1
2443,Barnacre NW England,1
2444,new territories,1
2445,NY/MA,1
2446,Orange County/ Los Angeles,1
2447,here since 2015,1
2448,Jawa Timur ,1
2449,Hyderabad,1
2450,Semarang,1
2451,"my universe bangtan, OT7",1
2452,STOP ISLAMOPHOBIA,1
2453,Artistron,1
2454,The Jewel of The Sierras--USA,1
2455,"Penampang, Sabah",1
2456,Ekurhuleni,1
2457,Eunwoo's ,1
2458,"James/Juno, 18",1
2459,"Whitby, ON Canada",1
2460,Noruega,1
2461,"tulsa, ok",1
2462,Centennial Colorado,1
2463,The Electrical Area,1
2464,NM,1
2465,beans ,1
2466,"Taichung City, Taiwan",1
2467,She/her  19,1
2468,pulau rintis,1
2469,"Anaheim, CA",1
2470,Hati mu ( -)~,1
2471,magic shop  ,1
2472,Shambling around,1
2473,"Cygnet, Tasmania",1
2474,30/,1
2475,gwacheon,1
2476,26,1
2477,Mxico City ,1
2478,Crying in  ,1
2479,Vaal Triangle ,1
2480," ""HI"" DMs WILL BE IGNORED!! ",1
2481,Memphis tn,1
2482,701,1
2483,Dan Flashes,1
2484,"Hillsborough, CA",1
2485,so far away ,1
2486,The Good Side.,1
2487,"McKinney, TX",1
2488,Somewhere lazing about~,1
2489,London Syd Cbra Syd ,1
2490,North Dakota State University,1
2491,Trois-Rivieres Qc Canada,1
2492,"iPhone: 39.782829,-86.339073",1
2493,BTSpop ,1
2494,Remote,1
2495,far out || she/they,1
2496,VK,1
2497,Bengaluru,1
2498,"Pekin, IL",1
2499,She/Her ,1
2500,she/her | desi,1
2501,"Falkirk, Scotland.",1
2502,"Hilo,Hawaii",1
2503,"Bexleyheath, UK",1
2504,Detroit,1
2505,RA 11h 15m 41s | Dec +5 47 3,1
2506,United States of America,1
2507,"Clapham Old Town, London",1
2508,Magic shop,1
2509,from the islands,1
2510,any prns | latina | 22,1
2511,"Houston, TX via SF Bay Area",1
2512,19 // she/her,1
2513," , ",1
2514,jamaica,1
2515,"Orange Park, FL",1
2516,Ft Smith Ar,1
2517,Leeds Belfast- Irish Diaspora,1
2518,Johannesburg ,1
2519,Kansas/Northern California,1
2520,Notting Hill London ,1
2521,SLC,1
2522,"El Monte, CA",1
2523,NEW DELHI,1
2524,Minnesota / Iowa,1
2525,"Portland, Maine",1
2526,"Santa Barbara, CA",1
2527,Union Town,1
2528,TOKYO,1
2529,Thanks for Caring.,1
2530,she/her | @rutoluvsu,1
2531,Southwest Florida,1
2532,UK | 22,1
2533,she/her | 19 | ,1
2534,la,1
2535,Paris London Colorado,1
2536,love maze,1
2537,mikrokosmos,1
2538,Falling into a Unloaded Chunk,1
2539,Essex UK,1
2540,Los ngeles de Porcincula,1
2541,on a date with yeri ,1
2542,Occupied Lakota and Ogallala,1
2543,USA (IFB),1
2544,"Greensboro, NC",1
2545,DKI Jakarta,1
2546,State of Confusion,1
2547,Saskatoon,1
2548,"Sarawak, Malaysia",1
2549,M16 0RA,1
2550,"Dallas,Hot Springs,OKC",1
2551,Occupied Ho-Chunk Land,1
2552,Market Research ,1
2553,Avengers Tower,1
2554,they/he/,1
2555,"Detroit, Michigan, USA",1
2556,"Denton County, TX. CT native",1
2557,"Coral Gables, Florida",1
2558,she/her  23,1
2559,Earth 2.0,1
2560,rest - busy ,1
2561,Socialist Republic of Mancunia,1
2562,Life,1
2563,Roxbury.,1
2564,Borahae,1
2565,"Toronto, Canada ",1
2566,The Matrix,1
2567,she/her 21,1
2568, BTS  ,1
2569,"Lapu-Lapu City, Central Visaya",1
2570,Korriban ,1
2571,Hopefully in Japan soon,1
2572,Diaspora,1
2573,Durban  ,1
2574,leicester,1
2575,"Los Angeles, CA (Tongva land)",1
2576,"Panama City Beach, FL",1
2577,"Avant, OK",1
2578,columbus,1
2579,2202017,1
2580,Queen City of the South,1
2581,"Broadview Heights, Ohio",1
2582,"Austin, Texas area",1
2583,"Oakland, Ca",1
2584,where BTS & ARMY exist,1
2585,Murlan,1
2586,"Bloomington, IN",1
2587,My Grave,1
2588,Born to Marry Park Jimin,1
2589,"Sugar Land, TX",1
2590,Colombia ,1
2591,'s  8,1
2592,Volte & Sky,1
2593,Wizarding World,1
2594,"Bronx, NY",1
2595,guatemala,1
2596,NorthWest Europe,1
2597,There,1
2598,"Heredia, Costa Rica",1
2599,/r/TeenMomOGandTeenMom2,1
2600,Endless quest,1
2601,San Francisco Voter,1
2602,bts | mg | yz ,1
2603,"In your inbox, sending in ORRs",1
2604,"New Meridian, Canopy Kingdom",1
2605,Bulacan,1
2606,Washington State,1
2607,Jarowair and Giabal Land,1
2608,they/she | 19 | lesbian,1
2609,DR/USA,1
2610,THEY/she/he,1
2611,"North Finchley, London",1
2612,"Malacca, Malaysia",1
2613,she/her 17,1
2614,they/them 19,1
2615,"Chatham, Illinois",1
2616,West Java - Indonesia,1
2617,Chester,1
2618,Bermuda & London,1
2619,Reykjavk,1
2620,"Geneva, NY",1
2621,"Oporto, Portugal",1
2622,Veracruz de Ignacio de la Llav,1
2623,republika ng pilipinas ,1
2624,the old pueblo,1
2625,"San Marcos, CA",1
2626,"Wokingham, Berkshire",1
2627,"BTS Land, USA  she/her ",1
2628,"Magic Shop City, Bangtan World",1
2629,"H Ch Minh, Vit Nam",1
2630,Wonderland ,1
2631,Plumas County,1
2632,"Marshall, TX",1
2633,"Lonoke, AR",1
2634,Pta,1
2635,AEGGIS PROPERTIES,1
2636,ot7 kyutieee,1
2637,Serbia,1
2638,earth ,1
2639,taes right butt cheek,1
2640,Namjoon's heart ,1
2641,Neo City,1
2642,BTS's Heart,1
2643,She/her | A,1
2644,forever,1
2645,"purple city, Bangtan world",1
2646,Southeast Kansas,1
2647,"Echo Park, Los Angeles",1
2648,"NW Florida, USA",1
2649,WA,1
2650,"bhavnagar,Gujarat, India",1
2651,San Carlos de Apoquindo,1
2652,Kansas city,1
2653,Dayton Ohio,1
2654,Biden/Harris day 510,1
2655,"New Jersey, mostly",1
2656,N 413' 0'' / W 8129' 0'',1
2657,Wherever you will go,1
2658,Ann Arbor,1
2659,"Asheville, NC",1
2660,"Beggs, ok ",1
2661,Kuwait ,1
2662,tinytown  | she/her | 01l,1
2663,Central Arkansas,1
2664,"Eastern Visayas, Republic of t",1
2665,Citizen of Earth,1
2666,your heart ,1
2667,Ireland: 3 to 6 clues a day,1
2668,Antigua and Barbuda,1
2669,"Wichita Falls, Texas",1
2670,"Bozeman, MT",1
2671,East Devon,1
2672,Putrajaya/Ampang,1
2673,HOPE WORLD; 200418-19 ,1
2674,"Mornington Peninsula, Victoria",1
2675,Doyoungs Secret Jeju ,1
2676,"Olympia, WA",1
2677,"always together with my fave boys she ! her  minor filo ; sb to unfllw bad @ dms , selective & no priv qrt ",1
2678,let's interact! -SLOW NOTIFS-,1
2679,twilight moon ,1
2680,bangtan world,1
2681,"Whangarei, New Zealand",1
2682,"Spring Grove, PA",1
2683,Ngunnawal Country,1
2684, JK Biased ,1
2685,Miami,1
2686,The little box in your hand.,1
2687,Ni de aqu ni de all,1
2688,ic by cyrus ,1
2689,Somewhere in our universe...,1
2690,Estados Unidos and Mexico,1
2691,20 | she/her | BTXT |,1
2692,Blighttown,1
2693,glass case of emotion,1
2694,Taehyung's kitchen,1
2695,dooyouchi is mine.,1
2696,"Pittsburgh, Pennsylvania",1
2697,"Seattle, WA (Beacon Hill)",1
2698,let me fuckin sleep you fucks!,1
2699,"Coeur d'Alene, ID",1
2700,"Park City, UT",1
2701,"Chelsea, Manhattan",1
2702,999,1
2703,Manitoulin Island,1
2704,Following El Tri,1
2705,"Las Cruces, N.M.",1
2706,myg's ,1
2707,Glasgow United Kingdom,1
2708,OT7 | she/her,1
2709,Scotland/Iceland,1
2710, living in a DAYDREAM ,1
2711,"Southwest, USA",1
2712,"West Haven, CT (for now)",1
2713,Bloemfontein,1
2714,191105,1
2715,"Lawrence, Kansas",1
2716,"Norwood, South Australia",1
2717,"Tacloban City, Eastern Visayas",1
2718,Melromarc ,1
2719,(+63) ,1
2720,Somewhere. Everywhere. Nowhere,1
2721,CA RezLife,1
2722,Paraaque City,1
2723,London | Luton | Mogadishu,1
2724,In BSD Hell.,1
2725,JDTVHQ,1
2726,IB,1
2727,Six Feet from The Edge,1
2728,she/her 23 y/o,1
2729,"West Malling, South East",1
2730,"Harrisonburg, VA",1
2731,"Longfield, Kent, UK",1
2732,PDX/ATH,1
2733,Sacramento,1
2734,"Mechanicsville, VA",1
2735,"Quail Run, Fremont, CA 94555 ",1
2736,"White House, USA",1
2737,+ENG18Tokyo|,1
2738,"Springfield, IL",1
2739,she/her  rcbyf! ,1
2740,"Harrow, London",1
2741,"Alabama, USA ",1
2742,North of Nowhere,1
2743,The Solar System,1
2744,any pronouns !!,1
2745,jikook,1
2746,EastMed/Global ,1
2747,Sigmunds Hinge,1
2748,Bangtan Sonyeondan for Life,1
2749,Athens (GR) always,1
2750, Living on Aniwan land,1
2751,Oh,1
2752,Where I am,1
2753,All over the United Kingdom ,1
2754,in this bangtan shit,1
2755,"augusta, ga ",1
2756,Australia Darkinjung country,1
2757,"Woodstock , South Africa",1
2758,"GRAND JUNCTION, Colo.",1
2759,Greenwich CT,1
2760,"Acre, Brasil",1
2761,"Carol Stream, IL",1
2762, 19 he/they,1
2763,NoneOfYourBusiness,1
2764,she/her  selective  vk,1
2765,"Bogot, D.C., Colombia",1
2766,Little Euphoria,1
2767,"South Bend, IN",1
2768,Robert Pattinson,1
2769,China,1
2770,"Parksville, BC",1
2771,cap  leo ,1
2772,UNITED STATES,1
2773,"Portland Metro Area, Oregon",1
2774,West Edinburgh ,1
2775,Rhode Island,1
2776,"Harding, South Africa",1
2777,Puebla de Zaragoza,1
2778,20.10.20,1
2779,Little Havana ,1
2780,"Sonoran Desert, AZ",1
2781,"Jupiter, FL",1
2782,namkook tiddies,1
2783,Coastal New England,1
2784,"Gloucester, MA",1
2785,All over the place,1
2786,"Perak, Malaysia",1
2787,Hyperbolic Chamber,1
2788,It varies from time to time...,1
2789,"Granger, IN",1
2790,The state with shuttered blackjack and brothels due to Corona-chan.,1
2791,"Hesse, Germany",1
2792,Sokhulu & Partners,1
2793,Paper Towns,1
2794,nebrska,1
2795,"Winnipeg, Manitoba",1
2796,"Manhattan, new york USA",1
2797,m!nor | s!her |   | istp-t,1
2798,"Eastcoast, USA",1
2799,rt heavy,1
2800,speck floating on earth,1
2801,Bermuda Triangle,1
2802,The Pacific Northwest,1
2803,Shirley,1
2804,"Kota Bharu, Kelantan",1
2805,"Melb, wish I was at the beach ",1
2806,Jubail Industrial City,1
2807,Buenos Aires - ARGENTINA,1
2808,Townsville,1
2809,exoplanet/neocity,1
2810,Sunshine Coast Qld,1
2811,vancouver,1
2812,Yawd,1
2813,"Ontario, CA",1
2814,  | life goes on .,1
2815,kwangya she/her . bi,1
2816,nini | she/her,1
2817,Gongjin,1
2818,she/her 04 filo  multi,1
2819,"Yilan County, Taiwan",1
2820,"Somerset, KY",1
2821,eastern side,1
2822,Seoul,1
2823,"war of hormones, anthem",1
2824,Yoongi's place,1
2825,Bibilly Hills,1
2826,In the head of a Robot,1
2827,In BTS aChiVeMeNt ,1
2828,Bangtan Sonyeongdan Uni,1
2829,stoke on trent,1
2830,Syilx/Okanagan Territory,1
2831,EnTheos,1
2832,"home, bangtan.",1
2833,Harveytown,1
2834,International Beez ,1
2835,19 || she/her ,1
2836,FanAcc of   ,1
2837,nova,1
2838,"Terre Haute, IN",1
2839,"Fukuoka, Japan",1
2840,On the Santa Fe Trail,1
2841,on Twitter since 2006,1
2842,"MD, USA #BLM #StopAsianHate",1
2843,"Oakdale, CA",1
2844,ped/incst/nc/zoos fuck off,1
2845,"Guildford, UK",1
2846,South Detroit,1
2847,"Balimo, Papua New Guinea",1
2848,Windsor/Detroit,1
2849,"Mafikeng, South Africa",1
2850,Brooklyn ~ Toronto,1
2851,"New York City or Ghent, NY",1
2852,Metaverse 1.0,1
2853,GENIUS LAB,1
2854,"Texas, USA ",1
2855,Why would I tell you?,1
2856,mae || 22 || she/they,1
2857,she/her  btsvt,1
2858,"H-town, Texas",1
2859,Data  Tech,1
2860,Helena,1
2861,"Gretna, Nebraska",1
2862,"Thornton in Bradforddale, UK ",1
2863,byf ,1
2864,"Tits are life, ass is hometown",1
2865, she/her,1
2866,"Brisbane, QLD, Australia",1
2867,Cameroon and U. S.,1
2868,BTS Old and New Dorm,1
2869,where namjoon is president,1
2870,"iPhone: 33.640118,-84.436682",1
2871,"Sylacauga, AL",1
2872,joons dimple - she/they,1
2873,asian | she/her ,1
2874,Former US Republic,1
2875,Yorkshire .,1
2876,"Christmas Valley, OREGON",1
2877,"Canberra, Australia ",1
2878,Kansas,1
2879,Loonaverse,1
2880,Oberon's centipede nest,1
2881,Italia,1
2882,danmei - genshin - nct ,1
2883,Delaware,1
2884,narragansett,1
2885,"Peterborough, Ontario",1
2886,BTS | Kim Sejeong,1
2887,"London, GBUK",1
2888,my seven,1
2889,Tierras Charruas ,1
2890,Northwest Arkansas,1
2891,Tkemlps ~Kamloops BC ,1
2892,L,1
2893,"Tecumseh, Ontario",1
2894,"Stony Point, NY",1
2895, wonderground,1
2896,"Windsor, CA",1
2897,Malaysia  &ENG,1
2898,Federal,1
2899,"Toru, Poland",1
2900,"Windsor, ON",1
2901,only army,1
2902,Cloud,1
2903,Adelaide,1
2904,Look up,1
2905,EU ,1
2906,argentina,1
2907,Manipur,1
2908,"Pacoima, Los Angeles",1
2909,Nederland (Vernederland),1
2910,lomls= yoonjinminkookVhopejoon,1
2911,Yokuts territory,1
2912,"19, they/she/he",1
2913,somewhere on the planet,1
2914,408,1
2915,Springfield Missouri,1
2916,"Sand Rock, AL",1
2917,"Amsterdam, Nederland",1
2918,he/him 20 | bun + krxs  ,1
2919,ARMY since 2015,1
2920,Bristol via Wishae & ither touns. ,1
2921,The Vampire Castle,1
2922,"Abertillery, South Wales. ",1
2923,bubuzen,1
2924,"Schnecksville, PA",1
2925, E & L !   +18 & 2S.  ,1
2926, she/her 99's,1
2927,Armagh and Egypt,1
2928,taehyung's heart ,1
2929,MACHALA ISLAND,1
2930,MN,1
2931,Dublin and London ,1
2932,i'm 18,1
2933,"Cartaxo, Portugal",1
2934,"Rochester, NY",1
2935,I upped mine! Up yours.,1
2936,"Dayton, OH",1
2937,"North Logan, UT",1
2938,she / him  ,1
2939,(...in the mountains...),1
2940,"Riverview, FL",1
2941,"Virginia Beach, Va",1
2942,"Cleveland, OH, U.S.A.",1
2943,The Magic Shop | 18,1
2944,"Fort Qu'Appelle, Saskatchewan",1
2945,Storm Point,1
2946,South Australia,1
2947,"San Juan Islands, WA ",1
2948,sonyeondan,1
2949,@dorthmauls best friend ,1
2950,"Mars, Hwaseong",1
2951,"Kwara, Nigeria",1
2952,Behind Home Plate,1
2953,Friendly,1
2954,"Somerville, MA",1
2955,"Fort Wayne, IN",1
2956,"Blackburn, England",1
2957, Hong Kong,1
2958,Madrid-Buenos Aires,1
2959,she/her !  moarmygene ,1
2960,"Westchester, NY",1
2961,Essex Uk & Bakersfield USA.,1
2962,Proud Houstonian #TexasStrong,1
2963,Underworld ,1
2964,"Tallahassee, Fla.",1
2965,Somewhere Blue ,1
2966,ia (rt bot era) | she / her,1
2967,Online Gallery,1
2968,Ramallah,1
2969,  any prn (she/they/siya),1
2970,"she her.  jai will write ; currently busy w  dearly, bts.",1
2971,The Happy Valley Diaspora,1
2972,Mi Casa,1
2973,she/her  '04  ym aus,1
2974,irisposting#0706 on Discord,1
2975,"Huntington, NY, USA",1
2976,chaos,1
2977,Lagos,1
2978,"New Monmouth,NJ",1
2979,"Marinette, WI",1
2980,she!her  24 | saw bts x4,1
2981,Corcaigh. ,1
2982,"Addis Ababa, Ethiopia",1
2983,"Madhya Pradesh, India",1
2984,nightmares,1
2985,North East vawulence.,1
2986, Sunrising Manor ,1
2987,BLCN,1
2988,Any Pronouns  17  ,1
2989,"Robinson Township, PA",1
2990, blvd,1
2991,"Bellingham, Washington",1
2992,"Melbourne, Vic",1
2993,COMEBACK JUNE TEN,1
2994,"Cape Coast, Ghana",1
2995,Alderan,1
2996,"Possum Lodge, Dakelh land",1
2997,"Quezon City, National Capital ",1
2998,rcbyf  she/her,1
2999,09.26.2017 @BillboardHOT100,1
3000,fan acc ,1
3001,Bundjalung ,1
3002,Internationally Known,1
3003,Rome-Italy,1
3004,"Otukpo, Nigeria",1
3005,"Sydenham Hill, South London",1
3006,all black lives matter,1
3007,"Burlington, Canada",1
3008,The Void,1
3009,International....,1
3010,in hornie jail,1
3011,INFJ | 25,1
3012,idk,1
3013,bangtanuniverse,1
3014,ORYGUN ,1
